Time (s),F43 (N),L43 (mm),F44 (N),L44 (mm),F45 (N),L45 (mm),F47 (N),L47 (mm),F49 (N),L49 (mm),F50 (N),L50 (mm)
,,,,,,,,,,,4.28,6.9364
,,,,,,,,,,,4.207,6.9117
,,,,,,,,,,,4.353,6.9364
,,,,,,,,,,,4.353,6.9364
,,,,,,,,,,,4.353,6.9731
,,,,,,,,,,,4.426,7.0103
,,,,,,,,,,,4.304,7.0103
,,,,,,,,,,,4.329,7.0224
,,,,,,,,,,,4.231,6.9731
,,,,,,,,,,,4.304,6.9243
,,,,,,,,,,,4.353,7.047
,,,,,,,,,,,4.353,6.9977
,,,,,,,,,,,4.085,6.9977
,,,,,,,,,,,4.182,6.9489
,,,,,,,,,,,4.207,6.9731
,,,,,,,,,,,4.255,6.9856
,,,,,,,,,,,4.28,6.9977
,,,,,,,,,,,4.426,6.9977
,,,,,,,,,,,4.304,6.9977
,,,,,,,,,,,4.255,6.9731
,,,,,,,,,,,4.426,6.9977
,,,,,,,,,,,4.548,7.0224
,,,,,,,,,,,4.524,7.1204
,,,,,,,,,,,4.475,7.0591
,,,,,,,,,,,4.329,7.0591
,,,,,,,,,,,4.378,7.0716
,,,,,,,,,,,4.304,7.0349
,,,,,,,,,,,4.426,7.0349
,,,,,,,,,,,4.426,7.047
,,,,,,,,,,,4.28,7.0224
,,,,,,,,,,,4.158,6.8997
,,,,,,,,,,,4.28,6.9731
,,,,,,,,,,,4.378,6.9977
,,,,,,,,,,,4.451,7.0837
,,,,,,,,,,,4.378,7.0349
,,,,,,,,,,,4.402,7.0224
,,,,,,,,,,,4.426,7.0103
,,,,,,,,,,,4.5,7.0837
,,,,,,,,,,,4.597,7.1083
,,,,,,,,,,,4.573,7.1083
,,,,,,,,,,,4.426,7.1083
,,,,,,,,,,,4.402,7.0837
,,,,,,,,,,,4.426,7.0591
,,,,,,,,,,,4.451,7.0963
,,,,,,,,,,,4.524,7.0837
,,,,,,,,,,,4.402,7.0963
,,,,,,,,,,,4.353,7.0349
,,,,,,,,,,,4.304,7.0224
,,,,,,,,,,,4.402,7.0591
,,,,,,,,,,,4.524,7.0716
,,,,,,,,,,,4.548,7.0963
,,,,,,,,,,,4.524,7.0963
,,,,,,,,,,,4.426,7.1083
,,,,,,,,,,,4.475,7.0716
,,,,,,,,,,,4.597,7.1083
,,,,,,,,,,,4.573,7.1576
,,,,,,,,,,,4.573,7.1818
,,,,,,,,,,,4.475,7.1083
,,,,,,,,,,,4.402,7.1576
,,,,,,,,,,,4.426,7.0963
,,,,,,,,,,,4.426,7.1576
,,,,,,,,,,,4.475,7.1451
,,,,,,,,,,,4.378,7.047
,,,,,,,,,,,4.353,7.0716
,,,,,,,,,,,4.378,6.9977
,,,,,,,,,,,4.548,7.1204
,,,,,,,,,,,4.548,7.1204
,,,,,,,,,,,4.573,7.1451
,,,,,,,,,,,4.524,7.1204
,,,,,,,,,,,4.573,7.1204
,,,,,,,,,,,4.646,7.1451
,,,,,,,,,,,4.646,7.1943
,,,,,,,,,,,4.695,7.231
,,,,,,,,,,,4.573,7.2064
,,,,,,,,,,,4.524,7.1943
,,,,,,,,,,,4.5,7.0963
,,,,,,,,,,,4.475,7.231
,,,,,,,,,,,4.573,7.2064
,,,,,,,,,,,4.548,7.1818
,,,,,,,,,,,4.426,7.1818
,,,,,,,,,,,4.353,7.0837
,,,,,,,,,,,4.5,7.1083
,,,,,,,,,,,4.402,7.1943
,,,,,,,,,,,4.524,7.1818
,,,,,,,,,,,4.5,7.1818
,,,,,,,,,,,4.622,7.1576
,,,,,,,,,,,4.573,7.1451
,,,,,,,,,,,4.573,7.2064
,,,,,,,,,,,4.768,7.2678
,,,,,,,,,,,4.719,7.3417
,,,,,,,,,,,4.548,7.219
,,,,,,,,,,,4.548,7.219
,,,,,,,,,,,4.695,7.231
,,,,,,,,,,,4.646,7.2436
,,,,,,,,,,,4.695,7.2557
,,,,,,,,,,,4.597,7.2436
,,,,,,,,,,,4.524,7.219
,,,,,,,,,,,4.5,7.1576
,,,,,,,,,,,4.695,7.1943
,,,,,,,,,,,4.695,7.2064
,,,,,,,,,,,4.744,7.2803
,,,,,,,,,,,4.622,7.219
,,,,,,,,,,,4.597,7.2436
,,,,,,,,,,,4.695,7.219
,,,,,,,,,,,4.793,7.3417
,,,,,,,,,,,4.915,7.2924
,,,,,,,,,,,4.768,7.317
,,,,,,,,,,,4.671,7.2924
,,,,,,,,,,,4.646,7.2803
,,,,,,,,,,,4.768,7.2803
,,,,,,,,,,,4.744,7.3291
,,,,,,,,,,,4.768,7.3291
,,,,,,,,,,,4.622,7.2803
,,,,,,,,,,,4.646,7.2436
,,,,,,,,,,,4.548,7.219
,,,,,,,,,,,4.671,7.317
,,,,,,,,,,,4.671,7.2803
,,,,,,,,,,,4.695,7.2803
,,,,,,,,,,,4.671,7.2924
,,,,,,,,,,,4.793,7.2924
,,,,,,,,,,,4.622,7.2924
,,,,,,,,,,,4.841,7.3417
,,,,,,,,,,,4.841,7.3663
,,,,,,,,,,,4.793,7.3784
,,,,,,,,,,,4.817,7.3784
,,,,,,,,,,,4.719,7.3537
,,,,,,,,,,,4.768,7.305
,,,,,,,,,,,4.744,7.3663
,,,,,,,,,,,4.695,7.3417
,,,,,,,,,,,4.573,7.3417
,,,,,,,,,,,4.548,7.231
,,,,,,,,,,,4.646,7.2064
,,,,,,,,,,,4.597,7.3537
,,,,,,,,,,,4.646,7.317
,,,,,,,,,,,4.597,7.317
,,,,,,,,,,,4.646,7.317
,,,,,,,,,,,4.622,7.2924
,,,,,,,,,,,4.768,7.3417
,,,,,,,,,,,4.841,7.391
,,,,,,,,,,,4.939,7.4397
,,,,,,,,,,,4.841,7.3537
,,,,,,,,,,,4.841,7.3784
,,,,,,,,,,,4.841,7.3784
,,,,,,,,,,,4.915,7.391
,,,,,,,,,,,4.89,7.4151
,,,,,,,,,,,4.817,7.3784
,,,,,,,,,,,4.768,7.3537
,,,,,,,,,,,4.695,7.3663
,,,,,,,,,,,4.841,7.3417
,,,,,,,,,,,4.841,7.4151
,,,,,,,,,,,4.866,7.3784
,,,,,,,,,,,4.817,7.4277
,,,,,,,,,,,4.768,7.3663
,,,,,,,,,,,4.817,7.4277
,,,,,,,,,,,4.915,7.4277
,,,,,,,,,,,4.963,7.5257
,,,,,,,,,,,4.866,7.4764
,,,,,,,,,,,4.915,7.4277
,,,,,,,,,,,4.89,7.4151
,,,,,,,,,,,4.915,7.4523
,,,,,,,,,,,4.939,7.4277
,,,,,,,,,,,4.915,7.4523
,,,,,,,,,,,4.866,7.4151
,,,,,,,,,,,4.695,7.3784
,,,,,,,,,,,4.841,7.3784
,,,,,,,,,,,4.939,7.403
,,,,,,,,,,,4.939,7.4523
,,,,,,,,,,,4.89,7.391
,,,,,,,,,,,4.915,7.4397
,,,,,,,,,,,4.939,7.4151
,,,,,,,,,,,4.866,7.4523
,,,,,,,,,,,5.134,7.5011
,,,,,,,,,,,5.159,7.575
,,,,,,,,,,,4.988,7.4764
,,,,,,,,,,,5.037,7.4764
,,,,,,,,,,,4.988,7.5137
,,,,,,,,,,,4.939,7.4397
,,,,,,,,,,,5.061,7.4764
,,,,,,,,,,,4.988,7.4764
,,,,,,,,,,,4.817,7.5011
,,,,,,,,,,,4.744,7.4151
,,,,,,,,,,,4.817,7.4397
,,,,,,,,,,,4.939,7.4523
,,,,,,,,,,,4.89,7.5011
,,,,,,,,,,,4.915,7.5011
,,,,,,,,,,,4.866,7.489
,,,,,,,,,,,4.963,7.4764
,,,,,,,,,,,5.037,7.5137
,,,,,,,,,,,5.183,7.6238
,,,,,,,,,,,5.232,7.6238
,,,,,,,,,,,4.89,7.5504
,,,,,,,,,,,5.061,7.5504
,,,,,,,,,,,4.988,7.4764
,,,,,,,,,,,5.037,7.5257
,,,,,,,,,,,5.086,7.5378
,,,,,,,,,,,4.915,7.575
,,,,,,,,,,,4.841,7.489
,,,,,,,,,,,4.866,7.4644
,,,,,,,,,,,4.963,7.4523
,,,,,,,,,,,5.037,7.5378
,,,,,,,,,,,5.061,7.5996
,,,,,,,,,,,4.963,7.575
,,,,,,,,,,,4.988,7.5257
,,,,,,,,,,,5.037,7.5011
,,,,,,,,,,,5.134,7.6117
,,,,,,,,,,,5.256,7.6238
,,,,,,,,,,,5.086,7.6238
,,,,,,,,,,,5.159,7.5378
,,,,,,,,,,,5.037,7.575
,,,,,,,,,,,5.012,7.5871
,,,,,,,,,,,5.012,7.5996
,,,,,,,,,,,5.11,7.6117
,,,,,,,,,,,4.988,7.5624
,,,,,,,,,,,4.866,7.5504
,,,,,,,,,,,4.939,7.5137
,,,,,,,,,,,5.208,7.575
,,,,,,,,,,,5.159,7.6238
,,,,,,,,,,,5.183,7.575
,,,,,,,,,,,5.256,7.575
,,,,,,,,,,,5.232,7.5504
,,,,,,,,,,,5.305,7.5871
,,,,,,,,,,,5.305,7.6364
,,,,,,,,,,,5.379,7.661
,,,,,,,,,,,5.232,7.7098
,,,,,,,,,,,5.208,7.6731
,,,,,,,,,,,5.183,7.6364
,,,,,,,,,,,5.183,7.6731
,,,,,,,,,,,5.208,7.6731
,,,,,,,,,,,5.134,7.6977
,,,,,,,,,,,5.061,7.6238
,,,,,,,,,,,4.963,7.5996
,,,,,,,,,,,5.11,7.5871
,,,,,,,,,,,5.061,7.6484
,,,,,,,,,,,5.183,7.6238
,,,,,,,,,,,5.11,7.6238
,,,,,,,,,,,5.159,7.6238
,,,,,,,,,,,5.134,7.6117
,,,,,,,,,,,5.305,7.6484
,,,,,,,,,,,5.33,7.7098
,,,,,,,,,,,5.232,7.747
,,,,,,,,,,,5.281,7.6851
,,,,,,,,,,,5.281,7.6484
,,,,,,,,,,,5.183,7.7098
,,,,,,,,,,,5.281,7.6851
,,,,,,,,,,,5.33,7.7837
,,,,,,,,,,,5.134,7.7223
,,,,,,,,,,,5.159,7.6484
,,,,,,,,,,,5.134,7.5871
,,,,,,,,,,,5.281,7.6731
,,,,,,,,,,,5.33,7.661
,,,,,,,,,,,5.305,7.6851
,,,,,,,,,,,5.281,7.6731
,,,,,,,,,,,5.208,7.6731
,,,,,,,,,,,5.33,7.6484
,,,,,,,,,,,5.281,7.7711
,,,,,,,,,,,5.403,7.7837
,,,,,,,,,,,5.354,7.7837
,,,,,,,,,,,5.281,7.7591
,,,,,,,,,,,5.305,7.6977
,,,,,,,,,,,5.159,7.7223
,,,,,,,,,,,5.281,7.7591
,,,,,,,,,,,5.281,7.7711
,,,,,,,,,,,5.281,7.6977
,,,,,,,,,,,5.134,7.6851
,,,,,,,,,,,5.183,7.6238
,,,,,,,,,,,5.232,7.7344
,,,,,,,,,,,5.354,7.6977
,,,,,,,,,,,5.183,7.747
,,,,,,,,,,,5.379,7.747
,,,,,,,,,,,5.256,7.6731
,,,,,,,,,,,5.452,7.747
,,,,,,,,,,,5.525,7.7711
,,,,,,,,,,,5.476,7.8083
,,,,,,,,,,,5.403,7.7958
,,,,,,,,,,,5.403,7.7711
,,,,,,,,,,,5.379,7.7711
,,,,,,,,,,,5.403,7.8083
,,,,,,,,,,,5.427,7.8204
,,,,,,,,,,,5.379,7.8325
,,,,,,,,,,,5.256,7.7958
,,,,,,,,,,,5.232,7.6977
,,,,,,,,,,,5.33,7.7098
,,,,,,,,,,,5.501,7.7591
,,,,,,,,,,,5.427,7.8083
,,,,,,,,,,,5.403,7.8204
,,,,,,,,,,,5.403,7.7837
,,,,,,,,,,,5.403,7.7958
,,,,,,,,,,,5.525,7.8204
,,,,,,,,,,,5.72,7.8943
,,,,,,,,,,,5.574,7.9064
,,,,,,,,,,,5.549,7.8325
,,,,,,,,,,,5.525,7.845
,,,,,,,,,,,5.574,7.8204
,,,,,,,,,,,5.525,7.9064
,,,,,,,,,,,5.476,7.8818
,,,,,,,,,,,5.379,7.8325
,,,,,,,,,,,5.305,7.8325
,,,,,,,,,,,5.354,7.7711
,,,,,,,,,,,5.403,7.845
,,,,,,,,,,,5.476,7.8325
,,,,,,,,,,,5.476,7.8818
,,,,,,,,,,,5.476,7.845
,,,,,,,,,,,5.403,7.8697
,,,,,,,,,,,5.549,7.8325
,,,,,,,,,,,5.574,7.9185
,,,,,,,,,,,5.745,7.9431
,,,,,,,,,,,5.647,7.931
,,,,,,,,,,,5.623,7.8818
,,,,,,,,,,,5.574,7.8818
,,,,,,,,,,,5.623,7.8697
,,,,,,,,,,,5.623,7.8818
,,,,,,,,,,,5.623,7.8943
,,,,,,,,,,,5.501,7.8571
,,,,,,,,,,,5.427,7.8204
,,,,,,,,,,,5.476,7.8083
,,,,,,,,,,,5.525,7.8571
,,,,,,,,,,,5.549,7.8818
,,,,,,,,,,,5.574,7.8943
,,,,,,,,,,,5.574,7.931
,,,,,,,,,,,5.525,7.8697
,,,,,,,,,,,5.647,7.931
,,,,,,,,,,,5.745,7.9557
,,,,,,,,,,,5.769,8.0045
,,,,,,,,,,,5.623,7.9431
,,,,,,,,,,,5.72,7.9557
,,,,,,,,,,,5.598,7.9557
,,,,,,,,,,,5.696,7.9677
,,,,,,,,,,,5.623,7.9677
,,,,,,,,,,,5.623,7.9431
,,,,,,,,,,,5.501,7.8943
,,,,,,,,,,,5.549,7.8943
,,,,,,,,,,,5.574,7.8697
,,,,,,,,,,,5.574,7.9557
,,,,,,,,,,,5.623,7.9677
,,,,,,,,,,,5.671,7.931
,,,,,,,,,,,5.574,7.931
,,,,,,,,,,,5.671,7.8943
,,,,,,,,,,,5.794,8.0412
,,,,,,,,,,,5.769,8.0045
,,,,,,,,,,,5.769,8.0658
,,,,,,,,,,,5.72,8.0537
,,,,,,,,,,,5.671,7.9924
,,,,,,,,,,,5.671,7.9924
,,,,,,,,,,,5.842,7.9924
,,,,,,,,,,,5.818,8.0291
,,,,,,,,,,,5.623,7.9924
,,,,,,,,,,,5.623,7.9924
,,,,,,,,,,,5.574,7.9064
,,,,,,,,,,,5.72,7.9185
,,,,,,,,,,,5.647,8.0045
,,,,,,,,,,,5.745,8.0045
,,,,,,,,,,,5.72,7.9798
,,,,,,,,,,,5.769,7.9677
,,,,,,,,,,,5.769,7.9798
,,,,,,,,,,,5.916,8.0658
,,,,,,,,,,,5.94,8.0904
,,,,,,,,,,,5.867,8.1518
,,,,,,,,,,,5.964,8.0412
,,,,,,,,,,,5.745,8.0412
,,,,,,,,,,,5.745,8.0412
,,,,,,,,,,,5.671,8.0537
,,,,,,,,,,,5.842,8.0658
,,,,,,,,,,,5.745,8.0412
,,,,,,,,,,,5.574,7.9798
,,,,,,,,,,,5.72,7.9677
,,,,,,,,,,,5.72,8.0412
,,,,,,,,,,,5.842,8.0291
,,,,,,,,,,,5.769,8.0412
,,,,,,,,,,,5.72,8.017
,,,,,,,,,,,5.769,8.017
,,,,,,,,,,,5.818,8.0291
,,,,,,,,,,,5.964,8.0904
,,,,,,,,,,,6.062,8.1518
,,,,,,,,,,,5.964,8.0784
,,,,,,,,,,,5.867,8.103
,,,,,,,,,,,5.671,8.0784
,,,,,,,,,,,5.818,8.103
,,,,,,,,,,,5.769,8.103
,,,,,,,,,,,5.818,8.1272
,,,,,,,,,,,5.647,8.0784
,,,,,,,,,,,5.696,8.0412
,,,,,,,,,,,5.696,8.0412
,,,,,,,,,,,5.842,8.0784
,,,,,,,,,,,5.794,8.103
,,,,,,,,,,,5.867,8.103
,,,,,,,,,,,5.72,8.103
,,,,,,,,,,,5.867,8.0904
,,,,,,,,,,,5.818,8.1397
,,,,,,,,,,,6.013,8.1764
,,,,,,,,,,,5.989,8.1397
,,,,,,,,,,,5.867,8.1764
,,,,,,,,,,,5.891,8.1518
,,,,,,,,,,,5.867,8.1644
,,,,,,,,,,,5.94,8.1764
,,,,,,,,,,,5.891,8.2011
,,,,,,,,,,,5.842,8.1518
,,,,,,,,,,,5.696,8.0784
,,,,,,,,,,,5.794,8.0658
,,,,,,,,,,,5.818,8.103
,,,,,,,,,,,5.989,8.1151
,,,,,,,,,,,6.013,8.1644
,,,,,,,,,,,6.038,8.1151
,,,,,,,,,,,5.916,8.1644
,,,,,,,,,,,6.111,8.1518
,,,,,,,,,,,6.209,8.1644
,,,,,,,,,,,6.209,8.2504
,,,,,,,,,,,6.087,8.2131
,,,,,,,,,,,6.062,8.2257
,,,,,,,,,,,6.013,8.1764
,,,,,,,,,,,6.038,8.2131
,,,,,,,,,,,6.087,8.1764
,,,,,,,,,,,6.013,8.2131
,,,,,,,,,,,5.989,8.1644
,,,,,,,,,,,5.745,8.1397
,,,,,,,,,,,5.989,8.1397
,,,,,,,,,,,5.989,8.1764
,,,,,,,,,,,6.087,8.2131
,,,,,,,,,,,5.964,8.2011
,,,,,,,,,,,6.038,8.1644
,,,,,,,,,,,5.989,8.2257
,,,,,,,,,,,6.087,8.2011
,,,,,,,,,,,6.184,8.2504
,,,,,,,,,,,6.306,8.2745
,,,,,,,,,,,6.087,8.2257
,,,,,,,,,,,6.16,8.2624
,,,,,,,,,,,6.087,8.2257
,,,,,,,,,,,6.135,8.2991
,,,,,,,,,,,6.087,8.2871
,,,,,,,,,,,6.038,8.2504
,,,,,,,,,,,5.989,8.2131
,,,,,,,,,,,6.038,8.1518
,,,,,,,,,,,6.038,8.2011
,,,,,,,,,,,6.038,8.2378
,,,,,,,,,,,6.16,8.2378
,,,,,,,,,,,6.16,8.2131
,,,,,,,,,,,6.087,8.2871
,,,,,,,,,,,6.087,8.2257
,,,,,,,,,,,6.184,8.2745
,,,,,,,,,,,6.282,8.2624
,,,,,,,,,,,6.282,8.3605
,,,,,,,,,,,6.16,8.3484
,,,,,,,,,,,6.135,8.2624
,,,,,,,,,,,6.184,8.2624
,,,,,,,,,,,6.16,8.2745
,,,,,,,,,,,6.184,8.2991
,,,,,,,,,,,6.062,8.2745
,,,,,,,,,,,6.013,8.2504
,,,,,,,,,,,6.135,8.2504
,,,,,,,,,,,6.184,8.2504
,,,,,,,,,,,6.184,8.2871
,,,,,,,,,,,6.233,8.2871
,,,,,,,,,,,6.428,8.2991
,,,,,,,,,,,6.306,8.2504
,,,,,,,,,,,6.404,8.2745
,,,,,,,,,,,6.428,8.3359
,,,,,,,,,,,6.526,8.3851
,,,,,,,,,,,6.379,8.3605
,,,,,,,,,,,6.379,8.3359
,,,,,,,,,,,6.306,8.3359
,,,,,,,,,,,6.355,8.3238
,,,,,,,,,,,6.355,8.3484
,,,,,,,,,,,6.209,8.4344
,,,,,,,,,,,6.16,8.3359
,,,,,,,,,,,6.135,8.2624
,,,,,,,,,,,6.16,8.2745
,,,,,,,,,,,6.233,8.3117
,,,,,,,,,,,6.257,8.3359
,,,,,,,,,,,6.331,8.3238
,,,,,,,,,,,6.306,8.3484
,,,,,,,,,,,6.306,8.2991
,,,,,,,,,,,6.404,8.3605
,,,,,,,,,,,6.502,8.3731
,,,,,,,,,,,6.502,8.4344
,,,,,,,,,,,6.428,8.3851
,,,,,,,,,,,6.379,8.4098
,,,,,,,,,,,6.355,8.3972
,,,,,,,,,,,6.526,8.3851
,,,,,,,,,,,6.428,8.4344
,,,,,,,,,,,6.355,8.4344
,,,,,,,,,,,6.306,8.3605
,,,,,,,,,,,6.306,8.3359
,,,,,,,,,,,6.379,8.3117
,,,,,,,,,,,6.331,8.3731
,,,,,,,,,,,6.453,8.3851
,,,,,,,,,,,6.404,8.3851
,,,,,,,,,,,6.355,8.3731
,,,,,,,,,,,6.355,8.4098
,,,,,,,,,,,6.404,8.3484
,,,,,,,,,,,6.55,8.4711
,,,,,,,,,,,6.477,8.4958
,,,,,,,,,,,6.477,8.4344
,,,,,,,,,,,6.428,8.4218
,,,,,,,,,,,6.502,8.4098
,,,,,,,,,,,6.502,8.4832
,,,,,,,,,,,6.502,8.4098
,,,,,,,,,,,6.404,8.3851
,,,,,,,,,,,6.282,8.4098
,,,,,,,,,,,6.331,8.3605
,,,,,,,,,,,6.379,8.3731
,,,,,,,,,,,6.477,8.4098
,,,,,,,,,,,6.477,8.4218
,,,,,,,,,,,6.453,8.4711
,,,,,,,,,,,6.428,8.4218
,,,,,,,,,,,6.55,8.4344
,,,,,,,,,,,6.502,8.5204
,,,,,,,,,,,6.697,8.5571
,,,,,,,,,,,6.648,8.5325
,,,,,,,,,,,6.599,8.4832
,,,,,,,,,,,6.599,8.4958
,,,,,,,,,,,6.55,8.4218
,,,,,,,,,,,6.624,8.5078
,,,,,,,,,,,6.648,8.4958
,,,,,,,,,,,6.379,8.5204
,,,,,,,,,,,6.404,8.4591
,,,,,,,,,,,6.453,8.4218
,,,,,,,,,,,6.599,8.4711
,,,,,,,,,,,6.599,8.4832
,,,,,,,,,,,6.599,8.5445
,,,,,,,,,,,6.575,8.5445
,,,,,,,,,,,6.575,8.4344
,,,,,,,,,,,6.697,8.4958
,,,,,,,,,,,6.721,8.5571
,,,,,,,,,,,6.721,8.5445
,,,,,,,,,,,6.697,8.5445
,,,,,,,,,,,6.599,8.6185
,,,,,,,,,,,6.672,8.5325
,,,,,,,,,,,6.721,8.5204
,,,,,,,,,,,6.77,8.5571
,,,,,,,,,,,6.721,8.5445
,,,,,,,,,,,6.575,8.5571
,,,,,,,,,,,6.55,8.4711
,,,,,,,,,,,6.477,8.5325
,,,,,,,,,,,6.697,8.5325
,,,,,,,,,,,6.746,8.5571
,,,,,,,,,,,6.697,8.5571
,,,,,,,,,,,6.697,8.5445
,,,,,,,,,,,6.746,8.5204
,,,,,,,,,,,6.843,8.5938
,,,,,,,,,,,6.868,8.6185
,,,,,,,,,,,6.843,8.6677
,,,,,,,,,,,6.795,8.5818
,,,,,,,,,,,6.746,8.5818
,,,,,,,,,,,6.77,8.5818
,,,,,,,,,,,6.721,8.5938
,,,,,,,,,,,6.819,8.6185
,,,,,,,,,,,6.77,8.5938
,,,,,,,,,,,6.599,8.5571
,,,,,,,,,,,6.502,8.5325
,,,,,,,,,,,6.721,8.5692
,,,,,,,,,,,6.599,8.5818
,,,,,,,,,,,6.77,8.6185
,,,,,,,,,,,6.575,8.6064
,,,,,,,,,,,6.721,8.6064
,,,,,,,,,,,6.624,8.5818
,,,,,,,,,,,6.843,8.6552
,,,,,,,,,,,6.77,8.6919
,,,,,,,,,,,6.868,8.6798
,,,,,,,,,,,6.917,8.6305
,,,,,,,,,,,6.77,8.6431
,,,,,,,,,,,6.819,8.6431
,,,,,,,,,,,6.795,8.6919
,,,,,,,,,,,6.868,8.6552
,,,,,,,,,,,6.746,8.6431
,,,,,,,,,,,6.721,8.5938
,,,,,,,,,,,6.746,8.5692
,,,,,,,,,,,6.746,8.6185
,,,,,,,,,,,6.819,8.6185
,,,,,,,,,,,6.843,8.6185
,,,,,,,,,,,6.892,8.6305
,,,,,,,,,,,6.868,8.6185
,,,,,,,,,,,6.965,8.6919
,,,,,,,,,,,7.039,8.6919
,,,,,,,,,,,7.014,8.6798
,,,,,,,,,,,6.941,8.7165
,,,,,,,,,,,6.917,8.7165
,,,,,,,,,,,6.917,8.6552
,,,,,,,,,,,6.819,8.6798
,,,,,,,,,,,6.99,8.7291
,,,,,,,,,,,6.941,8.7904
,,,,,,,,,,,6.77,8.7045
,,,,,,,,,,,6.795,8.6305
,,,,,,,,,,,6.917,8.6305
,,,,,,,,,,,7.039,8.6552
,,,,,,,,,,,7.014,8.7045
,,,,,,,,,,,7.088,8.7291
,,,,,,,,,,,7.014,8.6919
,,,,,,,,,,,6.941,8.6185
,,,,,,,,,,,7.112,8.7291
,,,,,,,,,,,7.185,8.7412
,,,,,,,,,,,7.136,8.8025
,,,,,,,,,,,7.088,8.7532
,,,,,,,,,,,6.99,8.7412
,,,,,,,,,,,7.088,8.8025
,,,,,,,,,,,7.014,8.7532
,,,,,,,,,,,7.088,8.7779
,,,,,,,,,,,7.088,8.7291
,,,,,,,,,,,6.917,8.7291
,,,,,,,,,,,6.892,8.6305
,,,,,,,,,,,6.965,8.7779
,,,,,,,,,,,7.088,8.7291
,,,,,,,,,,,7.136,8.7291
,,,,,,,,,,,7.039,8.7779
,,,,,,,,,,,7.039,8.7412
,,,,,,,,,,,6.965,8.7291
,,,,,,,,,,,7.21,8.7779
,,,,,,,,,,,7.234,8.8392
,,,,,,,,,,,7.185,8.8392
,,,,,,,,,,,7.185,8.7045
,,,,,,,,,,,7.21,8.7658
,,,,,,,,,,,7.185,8.7904
,,,,,,,,,,,7.136,8.8392
,,,,,,,,,,,7.185,8.8151
,,,,,,,,,,,7.014,8.8272
,,,,,,,,,,,7.014,8.7412
,,,,,,,,,,,7.039,8.7658
,,,,,,,,,,,7.112,8.7779
,,,,,,,,,,,7.112,8.8272
,,,,,,,,,,,7.136,8.7904
,,,,,,,,,,,7.136,8.7291
,,,,,,,,,,,7.136,8.7779
,,,,,,,,,,,7.234,8.7412
,,,,,,,,,,,7.332,8.8392
,,,,,,,,,,,7.258,8.8272
,,,,,,,,,,,7.234,8.8518
,,,,,,,,,,,7.185,8.8272
,,,,,,,,,,,7.185,8.8392
,,,,,,,,,,,7.21,8.8151
,,,,,,,,,,,7.234,8.8392
,,,,,,,,,,,7.234,8.8392
,,,,,,,,,,,7.112,8.8272
,,,,,,,,,,,7.112,8.7532
,,,,,,,,,,,7.161,8.7904
,,,,,,,,,,,7.21,8.8392
,,,,,,,,,,,7.405,8.8392
,,,,,,,,,,,7.283,8.8639
,,,,,,,,,,,7.307,8.8392
,,,,,,,,,,,7.332,8.8272
,,,,,,,,,,,7.429,8.8764
,,,,,,,,,,,7.478,8.9131
,,,,,,,,,,,7.429,8.9378
,,,,,,,,,,,7.38,8.9006
,,,,,,,,,,,7.332,8.8764
,,,,,,,,,,,7.332,8.9006
,,,,,,,,,,,7.38,8.9252
,,,,,,,,,,,7.283,8.8518
,,,,,,,,,,,7.356,8.9378
,,,,,,,,,,,7.136,8.8885
,,,,,,,,,,,7.185,8.8151
,,,,,,,,,,,7.283,8.8518
,,,,,,,,,,,7.356,8.9131
,,,,,,,,,,,7.332,8.9006
,,,,,,,,,,,7.356,8.9131
,,,,,,,,,,,7.283,8.9131
,,,,,,,,,,,7.38,8.8885
,,,,,,,,,,,7.6,8.9252
,,,,,,,,,,,7.625,9.0112
,,,,,,,,,,,7.454,8.9745
,,,,,,,,,,,7.527,8.9624
,,,,,,,,,,,7.405,8.9378
,,,,,,,,,,,7.478,8.9991
,,,,,,,,,,,7.478,8.9499
,,,,,,,,,,,7.503,8.9624
,,,,,,,,,,,7.38,8.9866
,,,,,,,,,,,7.307,8.9131
,,,,,,,,,,,7.332,8.8885
,,,,,,,,,,,7.551,8.9378
,,,,,,,,,,,7.429,8.9624
,,,,,,,,,,,7.503,8.9745
,,,,,,,,,,,7.405,8.9624
,,,,,,,,,,,7.478,8.9252
,,,,,,,,,,,7.527,8.9499
,,,,,,,,,,,7.673,9.0238
,,,,,,,,,,,7.673,9.1218
,,,,,,,,,,,7.698,9.0112
,,,,,,,,,,,7.6,9.0238
,,,,,,,,,,,7.527,8.9991
,,,,,,,,,,,7.454,8.9499
,,,,,,,,,,,7.6,8.9991
,,,,,,,,,,,7.527,9.0238
,,,,,,,,,,,7.429,8.9745
,,,,,,,,,,,7.332,8.9378
,,,,,,,,,,,7.527,8.9378
,,,,,,,,,,,7.551,8.9745
,,,,,,,,,,,7.576,8.9991
,,,,,,,,,,,7.576,9.0112
,,,,,,,,,,,7.6,8.9991
,,,,,,,,,,,7.625,8.9866
,,,,,,,,,,,7.551,9.0238
,,,,,,,,,,,7.747,9.0851
,,,,,,,,,,,7.771,9.1339
,,,,,,,,,,,7.625,9.0605
,,,,,,,,,,,7.576,9.0605
,,,,,,,,,,,7.576,9.0112
,,,,,,,,,,,7.527,9.0851
,,,,,,,,,,,7.551,9.0605
,,,,,,,,,,,7.332,9.0358
,,,,,,,,,,,7.185,8.9866
,,,,,,,,,,,7.161,8.9624
